ID,Vessel Type,Average Speed,Top Speed,Laden,X Position,Y Position,Vessel Age,Year of Construction,Beaufort Wind Scale,Crew Size,Hours To Arrival
2530182,Bulk carrier,11.045458964900265,16.127162783054104,False,-139.84718455333223,86.31501371342551,22,2002,4,152,10.75
1508845,Container ship,15.262222236714214,20.343926054868053,True,-488.3506117719396,-704.105992940735,46,1978,7,311,65.93
2631273,Bulk carrier,11.872576009516266,16.954279827670103,False,-845.0377152438853,782.0156445794223,52,1972,0,242,96.54
3681484,Container ship,14.705315403210452,19.78701922136429,False,-578.9845739810966,-47.4524038024897,27,1997,2,30,38.64
1816591,Container ship,14.539756139791878,19.621459957945717,False,-300.6222742291661,597.3222819174584,32,1992,7,36,45.56
2957921,Container ship,15.360732804188999,20.442436622342836,False,-732.5377514044142,700.3534893054868,58,1966,10,223,57.79
3149278,Oil tanker,8.018566248639404,13.100270066793243,False,-468.4604247299545,566.3555681287512,4,2020,8,269,90.38
2181702,Oil tanker,9.40683674585615,14.488540564009988,False,-930.7783450700891,-133.9511992074498,24,2000,10,278,72.46
1309301,Bulk carrier,11.439995533988217,16.521699352142054,True,-638.2865641276045,74.24028896733171,39,1985,4,242,64.93
231148,Oil tanker,7.853496976900633,12.93520079505447,True,-496.19753157958047,-685.6363460229486,25,1999,3,45,304.75
4000562,Container ship,15.081450757997882,20.16315457615172,True,-639.2318630159184,-178.04339526462718,28,1996,3,72,63.8
3540313,Container ship,13.782306324386717,18.864010142540554,False,-724.3870388059373,-386.67281162250754,43,1981,12,143,104.45
1269595,Oil tanker,7.351580254272634,12.433284072426472,False,-819.2222344133629,-938.7394650184626,40,1984,5,112,108.22
274121,Oil tanker,8.53629375823595,13.617997576389786,False,-295.4255968732956,-176.7003905218569,54,1970,0,228,28.7
1320352,Bulk carrier,11.727722189921765,16.809426008075604,True,-262.19968881122225,-828.3430766131248,44,1980,1,198,95.21
644590,Container ship,15.344342143288678,20.426045961442515,True,-245.42973469762455,-549.9562273594092,28,1996,6,107,44.09
3862158,Container ship,15.601805682944828,20.683509501098666,True,-567.4627065101906,-296.4109153629348,40,1984,5,28,47.69
3806970,Container ship,15.708020641034803,20.78972445918864,True,-286.6189077229012,81.30595080702756,20,2004,0,299,21.91
1493352,Bulk carrier,12.6115562971219,17.693260115275738,False,-321.01128941051627,-999.111753907536,2,2022,1,24,77.24
781119,Container ship,15.71204200916761,20.793745827321448,False,-742.8150071015561,50.65075898066675,13,2011,8,240,41.84
1308345,Bulk carrier,10.611763189749775,15.693467007903614,False,-882.2993976068968,436.1313445917999,17,2007,5,32,80.75
920027,Container ship,14.093537545844027,19.175241363997866,False,-663.105205467074,-991.6873066174492,42,1982,2,235,63.73
2226102,Oil tanker,9.45018308865509,14.531886906808928,False,-505.3020937929964,-165.10957579094043,11,2013,2,186,40.01
3245536,Bulk carrier,10.974006901463117,16.055710719616954,False,-608.2908433531709,-153.86868977488155,39,1985,10,285,44.26
46295,Bulk carrier,10.504289803218093,15.58599362137193,True,-352.6578782987814,328.23010789322507,1,2023,1,80,68.94
3999852,Oil tanker,9.016175304106099,14.097879122259936,False,-501.6337911533748,-216.05090699798586,57,1967,9,177,40.09
312934,Bulk carrier,11.699569693246483,16.78127351140032,True,-410.5967102206232,576.0612460676689,25,1999,3,157,61.51
17612,Oil tanker,8.521029056971098,13.602732875124936,False,-306.38810053079976,-525.5002668846082,53,1971,11,261,60.51
7813,Oil tanker,7.324931435840481,12.40663525399432,True,-157.0332375182429,114.26916932813401,2,2022,1,210,84.17
2593317,Container ship,15.326009749339892,20.40771356749373,False,-374.28271765283705,,54,1970,11,169,62.08
3769940,Oil tanker,7.432696044435766,12.514399862589604,True,-116.49155676628209,-440.24349127337507,29,1995,12,92,134.8
2200173,Container ship,14.247027672899593,19.328731491053432,False,-487.6705959660952,524.7450621223072,51,1973,4,144,40.12
551594,Container ship,15.947322134901222,21.02902595305506,True,-283.47068945622163,-776.0137600912269,56,1968,8,70,58.17
3591757,Container ship,16.211205951487795,21.292909769641632,False,-878.8187767777393,175.29884407351028,14,2010,5,59,45.44
3978886,Oil tanker,8.291915656781418,13.373619474935257,True,-196.12239801267333,-756.3528059449809,56,1968,9,23,247.9
1225700,Oil tanker,9.111542657481685,14.193246475635522,True,-852.4201963415273,-508.3782779479946,8,2016,10,109,173.71
380615,Container ship,16.05812438993403,21.139828208087867,False,-441.1322904396309,-182.44135334990358,1,2023,7,29,27.17
2046775,Bulk carrier,9.809719366876328,14.891423185030167,True,-320.2865168924909,353.8818395430642,45,1979,11,320,110.2
3889247,Container ship,15.277819416422425,20.359523234576262,False,-709.2331330796385,-735.4263000029007,3,2021,4,279,63.73
319538,Container ship,15.895530175016509,20.977233993170348,True,-841.9423782453773,-617.3363040082443,35,1989,10,89,78.9
512694,Bulk carrier,,15.845271226399657,True,-664.5860997086053,643.5269310039005,59,1965,4,307,115.95
1494540,Container ship,16.333270957892452,21.41497477604629,True,-740.8072022889049,677.0704880224673,23,2001,0,298,88.18
3902252,Oil tanker,9.650060454316042,14.731764272469881,True,-319.48392932403453,,42,1982,6,91,69.1
2737132,Bulk carrier,12.974924417268658,18.056628235422497,True,-416.29022751708794,17.544762780490146,50,1974,4,182,46.0
2865997,Container ship,14.141153889150793,19.22285770730463,True,-227.51204020033072,-240.61757470524617,38,1986,3,278,28.24
270896,Oil tanker,8.64888817113691,13.730591989290748,True,-850.4491292958847,226.15557148622065,43,1981,12,268,299.06
2239455,Container ship,13.793931614698474,18.875635432852313,True,-887.7799789387151,740.5419980034433,47,1977,7,288,109.61
1393527,Oil tanker,9.005279306316929,14.086983124470766,True,-141.30523668438764,120.90497344384107,11,2013,9,153,36.01
796191,Container ship,15.513150114680945,20.594853932834784,False,-784.0244291712908,-292.0545251216063,60,1964,2,219,41.45
947682,Container ship,15.489226579344434,20.570930397498273,False,-168.19566753659296,757.6169319741809,43,1981,1,96,48.49
218803,Container ship,15.94757306965851,21.029276887812347,True,-926.551829699727,99.5288979065715,25,1999,4,84,74.3
3604093,Container ship,14.943659149830673,20.02536296798451,True,-330.37609442247754,-118.98692609401883,1,2023,9,188,26.63
1694205,Bulk carrier,10.844364430960965,15.926068249114802,True,-180.12579509084992,-170.1006485686654,34,1990,10,278,31.03
307013,Bulk carrier,11.613617814647624,16.695321632801463,True,-365.45225374027734,-855.8007047843477,19,2005,7,138,135.51
419238,Container ship,15.908573529247626,20.990277347401463,True,-120.99208980550691,205.08474376717118,17,2007,3,81,18.12
1179643,Container ship,15.122088568944022,20.20379238709786,False,-484.0066451663297,-925.1881179344746,60,1964,5,251,52.49
2282886,Bulk carrier,11.268867065742976,16.350570883896815,False,-877.9220233396305,-683.2340854914205,60,1964,2,247,68.17
1933030,Oil tanker,9.247826331661397,14.329530149815234,True,-889.5625478901717,-208.97811387413685,2,2022,2,272,150.68
318415,Bulk carrier,10.963297103828376,16.045000921982215,False,-911.2315275799713,-754.4534379263036,7,2017,1,198,82.47
3155190,Bulk carrier,11.091488335403978,16.173192153557817,False,-140.58508601396534,-820.7967744306508,14,2010,2,189,63.05
937153,Container ship,15.1633468211533,20.245050639307138,True,-441.5376332796336,-359.3812341792549,51,1973,6,145,55.45
2684971,Container ship,16.065604366274826,21.147308184428663,True,-892.8335654330822,230.44761466015598,20,2004,11,143,76.39
2548513,Bulk carrier,9.818546101397803,14.90024991955164,True,-571.9150208741898,589.4062797237957,55,1969,5,129,135.82
3794653,Container ship,14.535566528896494,19.617270347050333,True,-404.3618267908969,-585.5055317650256,41,1983,11,250,77.77
1283746,Bulk carrier,11.811186896768678,16.892890714922515,False,-820.5727297088171,-79.46728604487237,30,1994,3,57,59.49
3548444,Container ship,15.194719311500283,20.27642312965412,True,-873.113661116177,-397.62291891735924,7,2017,12,287,170.23
2136764,Oil tanker,8.054581183307102,13.13628500146094,True,-511.8202593246836,-714.6668324588657,45,1979,11,56,155.55
3074846,Container ship,14.475397164040729,19.557100982194566,False,-283.5820858922815,-563.1162639809926,27,1997,10,219,37.07
1486647,Container ship,14.503243531997063,19.5849473501509,True,-874.0772172270696,80.32179745013423,12,2012,11,141,78.57
821703,Container ship,,19.976801258216405,True,-410.5271535779601,317.59930916776807,55,1969,9,43,44.11
3474586,Oil tanker,8.614774938046807,13.696478756200644,True,-298.96202727901425,-982.9238880032152,38,1986,4,284,143.11
3628696,Container ship,14.648133153488388,19.729836971642225,False,-980.4666783323806,462.9269795465618,50,1974,6,194,59.03
3818944,Bulk carrier,12.257528059823555,17.339231877977394,False,-379.84802780321775,444.3366465675608,52,1972,5,27,38.05
2215799,Bulk carrier,10.523302506269653,15.605006324423492,False,-401.3066623989014,-123.56885862505362,57,1967,5,231,32.69
526292,Container ship,15.070402004725306,20.152105822879143,False,-850.3781570938044,-541.719370576283,48,1976,9,320,52.91
1347754,Oil tanker,8.857364134389913,13.939067952543752,True,-828.0832531706392,212.71363458954556,15,2009,2,309,224.73
3088336,Container ship,16.098954425342736,21.180658243496573,False,-443.45064647684273,657.5455250961845,5,2019,5,24,46.39
3773163,Oil tanker,7.265672966476709,12.347376784630548,False,-402.2437861005934,-294.20807498526585,19,2005,10,58,58.93
2724305,Bulk carrier,11.27933970763495,16.361043525788787,True,-304.5576091439235,291.5874261101519,18,2006,11,23,48.68
1563067,Container ship,15.750736614961456,20.832440433115295,True,-698.4064509123955,198.44061989441366,36,1988,7,141,60.0
482937,Bulk carrier,10.866836947469846,15.948540765623683,True,-158.05238464676336,-92.51745418972757,33,1991,4,271,22.0
3424368,Oil tanker,8.837301100536308,13.919004918690145,False,-146.91211998114693,67.06544678942237,23,2001,12,123,26.62
1106804,Oil tanker,8.711938773200488,13.793642591354327,True,-269.3829840417393,-202.87979460216673,19,2005,11,128,66.72
2874591,Bulk carrier,13.113028802413778,18.194732620567617,False,-473.4979366525804,-753.7408956435581,41,1983,0,172,55.59
3359245,Container ship,15.588209332874984,20.669913151028823,True,-291.9925582937551,-789.3279902004659,36,1988,0,51,63.59
3319357,Bulk carrier,10.364772109579233,15.446475927733072,False,-496.0486677072598,714.6172697257673,46,1978,6,90,65.17
2061526,Oil tanker,8.4955902876,13.57729410575384,True,-171.9276473855374,-824.2490022607544,50,1974,2,157,129.83
3372076,Bulk carrier,11.806381958364438,16.888085776518277,False,-595.4811488511423,-740.743884029812,3,2021,5,254,73.7
3067610,Oil tanker,9.011018090980821,14.09272190913466,True,-116.55955658113623,-811.490380039777,40,1984,4,164,109.07
761921,Container ship,15.868756131770004,20.950459949923843,False,-978.9699288879439,641.270876903855,23,2001,11,42,79.5
286408,Oil tanker,7.925907031710064,13.007610849863902,False,-474.35415159307524,275.65758969065314,59,1965,4,292,50.63
3328334,Container ship,15.455104874474387,20.536808692628224,True,-933.2122149718753,-732.3736732472498,51,1973,12,242,171.11
1898643,Bulk carrier,11.944056408750889,17.025760226904726,True,-371.94740839271606,386.4467260991869,5,2019,4,154,69.69
1566802,Container ship,15.647977469555034,20.72968128770887,True,-698.2231163145854,-735.3598351341703,16,2008,0,62,73.47
1396757,Container ship,15.515835041050934,20.59753885920477,False,-355.1480412530875,23.898375311226914,1,2023,5,28,21.32
1991328,Bulk carrier,12.21645831848732,17.298162136641157,False,-543.130940524005,-179.10861250092273,43,1981,7,77,33.81
1454389,Container ship,16.686312487721878,21.768016305875715,True,-387.43136656169224,-653.6315763035154,11,2013,9,230,47.54
636846,Container ship,16.53479517426809,21.616498992421928,True,-127.08423636861562,-626.7438010335534,60,1964,5,85,42.98
2687480,Container ship,14.696546387678776,19.778250205832613,False,-660.9476465269795,-235.63385499209403,23,2001,10,169,45.52
3364523,Container ship,12.635887445967242,17.71759126412108,True,-567.394629674572,813.723060756754,29,1995,1,260,117.79
2000503,Bulk carrier,11.156629416813395,16.238333234967232,True,-919.3377673808593,993.8606776271524,18,2006,3,150,160.89
946568,Oil tanker,8.391210834851265,13.472914653005102,True,-543.7597870860419,319.5001128891206,28,1996,2,38,129.23
2840339,Bulk carrier,11.405614302993952,16.48731812114779,True,-280.63092562268844,-215.10418086966058,23,2001,5,74,53.0
2377773,Bulk carrier,9.48454251360285,14.566246331756687,False,,-782.9982428321842,42,1982,2,76,68.24
3057194,Bulk carrier,10.309614925596687,15.391318743750524,True,-791.3952540175844,-365.03745447721974,8,2016,7,289,110.58
4047531,Container ship,14.740353714854809,19.822057533008646,False,-962.4023557150616,-482.21759910304263,3,2021,9,279,56.46
4032617,Container ship,15.124095722176515,20.205799540330354,False,-122.56285943505043,-385.1001220312411,23,2001,2,93,20.69
297211,Bulk carrier,11.599407399338084,16.68111121749192,False,-967.7661398233863,238.88074203229212,12,2012,7,129,60.72
925656,Container ship,14.62112224687878,19.702826065032617,False,-953.4415963240091,453.4581066190035,39,1985,12,123,112.01
3046069,Container ship,16.023267203252274,21.10497102140611,True,-549.0395252181993,367.331034875717,3,2021,9,165,44.63
2504558,Container ship,14.679363277617242,19.76106709577108,True,-661.2537956831854,-889.1331216221929,57,1967,10,180,111.61
2876957,Container ship,14.008255003099293,19.08995882125313,True,-601.8988950836629,-46.79854198809869,33,1991,7,274,59.72
1716620,Bulk carrier,11.504257452214395,16.585961270368234,True,-606.5884034683764,-772.3956678807649,18,2006,0,330,115.15
3876407,Container ship,15.484125340342551,20.56582915849639,False,-299.6879106573381,-49.7094015896289,2,2022,4,263,16.85
250911,Bulk carrier,12.220809293493005,17.302513111646842,True,-118.73231610754169,-356.8877221846742,14,2010,12,72,79.9
155301,Container ship,16.061532037212878,21.143235855366715,False,-570.9617528251395,-583.175883809246,59,1965,7,330,39.42
2486995,Oil tanker,7.376527387576776,12.458231205730614,True,-156.86654309400387,-637.8118157343351,21,2003,3,256,92.1
3358386,Oil tanker,9.323437241507367,14.405141059661204,False,-650.6598680766319,117.02490289287311,44,1980,1,114,67.01
3223247,Bulk carrier,9.844391608638311,14.926095426792148,True,-343.43709147494314,-597.8600515343139,15,2009,8,114,97.46
3484405,Container ship,15.273877748973513,20.355581567127352,False,-712.6916949485342,958.1079732113865,12,2012,2,270,74.62
3957980,Oil tanker,8.510559490383844,13.592263308537682,False,-557.8646105700818,909.2365401958609,38,1986,3,167,98.87
555186,Oil tanker,10.265341453436807,15.347045271590645,True,-510.0078797495398,464.31426480053346,56,1968,8,274,68.54
834576,Oil tanker,8.460182825633266,13.541886643787105,False,-115.23887743846296,740.1290961927773,5,2019,5,220,57.48
2436675,Bulk carrier,10.554377311054967,15.636081129208804,True,-676.1111192392755,-839.6578817169064,9,2015,2,48,117.82
2107801,Oil tanker,7.445204621720096,12.526908439873935,False,-257.59051900482484,-460.9299550496942,48,1976,9,137,60.39
3632396,Oil tanker,8.303340307451155,13.385044125604992,False,-209.69577968232556,222.13550473005307,53,1971,5,242,29.81
1954633,Oil tanker,8.344120260938064,13.425824079091903,False,-610.1175504032278,-829.7431876742547,10,2014,3,327,91.94
2278524,Container ship,14.919065047287367,20.000768865441206,False,-716.300986861067,197.53568818590725,52,1972,4,203,42.21
803469,Oil tanker,8.642091043356492,13.723794861510331,True,-828.0571571014648,852.1613304387663,22,2002,1,137,221.58
45063,Bulk carrier,12.763406431323233,17.84511024947707,False,-793.4469244583804,-217.52666196360428,4,2020,11,289,59.45
2541336,Bulk carrier,11.297983417574034,16.37968723572787,True,-817.5645126988285,454.23600521214325,1,2023,5,49,84.53
853805,Bulk carrier,10.59749222233344,15.679196040487277,True,-432.116241657051,225.2192032053797,41,1983,6,108,67.97
2717015,Container ship,14.14526090937676,19.226964727530596,False,-782.9458161646065,-888.2323820209333,8,2016,12,165,151.67
3063978,Bulk carrier,11.12284242602566,16.204546244179497,False,-480.798727649685,166.50598654941882,3,2021,0,299,32.67
1897528,Bulk carrier,12.32484267173667,17.40654648989051,False,-896.1372000621484,84.68845789072247,56,1968,2,322,68.49
2256908,Container ship,15.798093688580622,20.87979750673446,False,-997.3866944605772,-545.9967540286136,43,1981,1,94,64.51
